2024-01-15 12:24:03,300 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2024-01-15 12:24:03,321 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2024-01-15 12:24:03,322 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2024-01-15 12:24:03,322 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2024-01-15 12:24:03,336 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2024-01-15 12:24:03,336 INFO  SwAddin.cs: 197 - Setting up callbacks
2024-01-15 12:24:03,337 INFO  SwAddin.cs: 201 - Setting up command manager
2024-01-15 12:24:03,338 INFO  SwAddin.cs: 204 - Adding command manager
2024-01-15 12:24:03,341 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2024-01-15 12:24:03,341 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2024-01-15 12:24:03,341 INFO  SwAddin.cs: 210 - Adding event handlers
2024-01-15 12:24:03,464 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2024-01-15 12:24:22,831 INFO  SwAddin.cs: 294 - Assembly export called for file turntable.SLDASM
2024-01-15 12:24:24,991 INFO  SwAddin.cs: 313 - Saving assembly
2024-01-15 12:24:25,212 INFO  SwAddin.cs: 316 - Opening property manager
2024-01-15 12:24:25,219 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from turntable.SLDASM
2024-01-15 12:24:25,242 INFO  ExportHelperExtension.cs: 1136 - Found 33 in turntable.SLDASM
2024-01-15 12:24:25,243 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in turntable.SLDASM
2024-01-15 12:24:25,243 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-15 12:24:25,245 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-01-15 12:24:25,246 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2249056734Y200RA100外发.STEP-1
2024-01-15 12:24:25,246 INFO  ExportHelperExtension.cs: 1136 - Found 32 in 2249056734Y200RA100外发.STEP-1
2024-01-15 12:24:25,247 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 2249056734Y200RA100外发.STEP-1
2024-01-15 12:24:25,247 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 圆盘转接板-1
2024-01-15 12:24:25,248 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 圆盘转接板-1
2024-01-15 12:24:25,248 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 圆盘转接板-1
2024-01-15 12:24:25,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from turntable.SLDASM
2024-01-15 12:24:25,249 INFO  ExportHelperExtension.cs: 1136 - Found 33 in turntable.SLDASM
2024-01-15 12:24:25,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in turntable.SLDASM
2024-01-15 12:24:25,249 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-15 12:24:25,249 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2024-01-15 12:24:25,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2249056734Y200RA100外发.STEP-1
2024-01-15 12:24:25,250 INFO  ExportHelperExtension.cs: 1136 - Found 32 in 2249056734Y200RA100外发.STEP-1
2024-01-15 12:24:25,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2249056734Y200RA100外发.STEP-1
2024-01-15 12:24:25,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 圆盘转接板-1
2024-01-15 12:24:25,251 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 圆盘转接板-1
2024-01-15 12:24:25,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 圆盘转接板-1
2024-01-15 12:24:25,481 INFO  SwAddin.cs: 339 - Loading config tree
2024-01-15 12:24:25,486 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
